umdm,umam,type,base,ext,status,source
umd_678159,umd_678160,audio,scpa-023139-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023139-0001.wav
umd_678161,umd_678162,audio,scpa-023140-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023140-0001.wav
umd_678163,umd_678165,audio,scpa-023141-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023141-0002.wav
umd_678163,umd_678164,audio,scpa-023141-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023141-0001.wav
umd_678166,umd_678167,audio,scpa-023142-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023142-0001.wav
umd_678168,umd_678169,audio,scpa-023143-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023143-0001.wav
umd_678170,umd_678171,audio,scpa-023144-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023144-0001.wav
umd_678170,umd_678172,audio,scpa-023144-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023144-0002.wav
umd_678173,umd_678174,audio,scpa-023145-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023145-0001.wav
umd_678175,umd_678176,audio,scpa-023146-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023146-0001.wav
umd_678177,umd_678178,audio,scpa-023147-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023147-0001.wav
umd_678179,umd_678180,audio,scpa-023148-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023148-0001.wav
umd_678181,umd_678182,audio,scpa-023149-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023149-0001.wav
umd_678183,umd_678184,audio,scpa-023150-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023150-0001.wav
umd_678185,umd_678186,audio,scpa-023151-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023151-0001.wav
umd_678187,umd_678188,audio,scpa-023152-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023152-0001.wav
umd_678189,umd_678190,audio,scpa-023153-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023153-0001.wav
umd_678191,umd_678192,audio,scpa-023154-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023154-0001.wav
umd_678193,umd_678194,audio,scpa-023155-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023155-0001.wav
umd_678195,umd_678196,audio,scpa-023156-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023156-0001.wav
umd_678197,umd_678198,audio,scpa-023157-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023157-0001.wav
umd_678199,umd_678200,audio,scpa-023158-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023158-0001.wav
umd_678201,umd_678202,audio,scpa-023159-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023159-0001.wav
umd_678203,umd_678205,audio,scpa-023160-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023160-0002.wav
umd_678203,umd_678204,audio,scpa-023160-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023160-0001.wav
umd_678206,umd_678207,audio,scpa-023161-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023161-0001.wav
umd_678208,umd_678209,audio,scpa-023162-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023162-0001.wav
umd_678210,umd_678211,audio,scpa-023163-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023163-0001.wav
umd_678212,umd_678213,audio,scpa-023164-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023164-0001.wav
umd_678214,umd_678215,audio,scpa-023165-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023165-0001.wav
umd_678216,umd_678217,audio,scpa-023166-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023166-0001.wav
umd_678218,umd_678219,audio,scpa-023167-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023167-0001.wav
umd_678220,umd_678221,audio,scpa-023168-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023168-0001.wav
umd_678222,umd_678223,audio,scpa-023169-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023169-0001.wav
umd_678224,umd_678225,audio,scpa-023170-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023170-0001.wav
umd_678226,umd_678227,audio,scpa-023171-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023171-0001.wav
umd_678228,umd_678229,audio,scpa-023172-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023172-0001.wav
umd_678228,umd_678230,audio,scpa-023172-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023172-0002.wav
umd_678231,umd_678232,audio,scpa-023173-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023173-0001.wav
umd_678233,umd_678234,audio,scpa-023174-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023174-0001.wav
umd_678235,umd_678236,audio,scpa-023175-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023175-0001.wav
umd_678237,umd_678238,audio,scpa-023176-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023176-0001.wav
umd_678239,umd_678240,audio,scpa-023177-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023177-0001.wav
umd_678241,umd_678242,audio,scpa-023178-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023178-0001.wav
umd_678243,umd_678244,audio,scpa-023179-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023179-0001.wav
umd_678245,umd_678246,audio,scpa-023180-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023180-0001.wav
umd_678245,umd_678247,audio,scpa-023180-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023180-0002.wav
umd_678248,umd_678249,audio,scpa-023181-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023181-0001.wav
umd_678248,umd_678250,audio,scpa-023181-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023181-0002.wav
umd_678251,umd_678252,audio,scpa-023182-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023182-0001.wav
umd_678253,umd_678254,audio,scpa-023183-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023183-0001.wav
umd_678255,umd_678256,audio,scpa-023184-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023184-0001.wav
umd_678257,umd_678258,audio,scpa-023185-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023185-0001.wav
umd_678259,umd_678260,audio,scpa-023186-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023186-0001.wav
umd_678261,umd_678262,audio,scpa-023187-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023187-0001.wav
umd_678263,umd_678264,audio,scpa-023188-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023188-0001.wav
umd_678265,umd_678266,audio,scpa-023189-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023189-0001.wav
umd_678267,umd_678268,audio,scpa-023190-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023190-0001.wav
umd_678269,umd_678270,audio,scpa-023191-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023191-0001.wav
umd_678271,umd_678272,audio,scpa-023192-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023192-0001.wav
umd_678273,umd_678274,audio,scpa-023193-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023193-0001.wav
umd_678275,umd_678276,audio,scpa-023194-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023194-0001.wav
umd_678277,umd_678278,audio,scpa-023195-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023195-0001.wav
umd_678279,umd_678280,audio,scpa-023196-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023196-0001.wav
umd_678281,umd_678282,audio,scpa-023197-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023197-0001.wav
umd_678283,umd_678284,audio,scpa-023198-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023198-0001.wav
umd_678285,umd_678286,audio,scpa-023199-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023199-0001.wav
umd_678287,umd_678288,audio,scpa-023200-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023200-0001.wav
umd_678289,umd_678290,audio,scpa-023201-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023201-0001.wav
umd_678291,umd_678292,audio,scpa-023202-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023202-0001.wav
umd_678293,umd_678294,audio,scpa-023203-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023203-0001.wav
umd_678295,umd_678296,audio,scpa-023204-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023204-0001.wav
umd_678297,umd_678298,audio,scpa-023205-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023205-0001.wav
umd_678299,umd_678300,audio,scpa-023206-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023206-0001.wav
umd_678301,umd_678302,audio,scpa-023207-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023207-0001.wav
umd_678303,umd_678304,audio,scpa-023208-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023208-0001.wav
umd_678305,umd_678306,audio,scpa-023209-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023209-0001.wav
umd_678307,umd_678308,audio,scpa-023210-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023210-0001.wav
umd_678309,umd_678310,audio,scpa-023211-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023211-0001.wav
umd_678311,umd_678312,audio,scpa-023212-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023212-0001.wav
umd_678313,umd_678314,audio,scpa-023213-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023213-0001.wav
umd_678315,umd_678316,audio,scpa-023214-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023214-0001.wav
umd_678317,umd_678318,audio,scpa-023215-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023215-0001.wav
umd_678319,umd_678320,audio,scpa-023216-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023216-0001.wav
umd_678321,umd_678322,audio,scpa-023217-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023217-0001.wav
umd_678323,umd_678324,audio,scpa-023218-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023218-0001.wav
umd_678325,umd_678326,audio,scpa-023219-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023219-0001.wav
umd_678327,umd_678328,audio,scpa-023220-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023220-0001.wav
umd_678329,umd_678330,audio,scpa-023221-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023221-0001.wav
umd_678331,umd_678332,audio,scpa-023222-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023222-0001.wav
umd_678333,umd_678334,audio,scpa-023223-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023223-0001.wav
umd_678335,umd_678336,audio,scpa-023224-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023224-0001.wav
umd_678337,umd_678338,audio,scpa-023225-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023225-0001.wav
umd_678339,umd_678340,audio,scpa-023226-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023226-0001.wav
umd_678341,umd_678342,audio,scpa-023227-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023227-0001.wav
umd_678343,umd_678344,audio,scpa-023228-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023228-0001.wav
umd_678345,umd_678346,audio,scpa-023229-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023229-0001.wav
umd_678347,umd_678348,audio,scpa-023230-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023230-0001.wav
umd_678349,umd_678350,audio,scpa-023231-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023231-0001.wav
umd_678351,umd_678352,audio,scpa-023232-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023232-0001.wav
umd_678353,umd_678354,audio,scpa-023233-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023233-0001.wav
umd_678355,umd_678356,audio,scpa-023234-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023234-0001.wav
umd_678357,umd_678358,audio,scpa-023235-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023235-0001.wav
umd_678359,umd_678360,audio,scpa-023236-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023236-0001.wav
umd_678361,umd_678362,audio,scpa-023237-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023237-0001.wav
umd_678363,umd_678364,audio,scpa-023238-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023238-0001.wav
umd_678365,umd_678366,audio,scpa-023239-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023239-0001.wav
umd_678367,umd_678368,audio,scpa-023240-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023240-0001.wav
umd_678367,umd_678369,audio,scpa-023240-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023240-0002.wav
umd_678370,umd_678371,audio,scpa-023241-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023241-0001.wav
umd_678372,umd_678373,audio,scpa-023242-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023242-0001.wav
umd_678374,umd_678376,audio,scpa-023243-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023243-0002.wav
umd_678374,umd_678375,audio,scpa-023243-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023243-0001.wav
umd_678377,umd_678379,audio,scpa-023244-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023244-0002.wav
umd_678377,umd_678378,audio,scpa-023244-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023244-0001.wav
umd_678380,umd_678381,audio,scpa-023245-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023245-0001.wav
umd_678382,umd_678383,audio,scpa-023246-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023246-0001.wav
umd_678382,umd_678384,audio,scpa-023246-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023246-0002.wav
umd_678385,umd_678386,audio,scpa-023247-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023247-0001.wav
umd_678385,umd_678387,audio,scpa-023247-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023247-0002.wav
umd_678388,umd_678389,audio,scpa-023249-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023249-0001.wav
umd_678388,umd_678390,audio,scpa-023249-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023249-0002.wav
umd_678929,umd_678930,video,aflcio_027386_0001,.mp4,todo,DCR_Projects_Archive046 - Date 6242015/DCR Projects/Archive/aflcio_027386_0001.mov
umd_680019,umd_680020,audio,GW1949061401,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949061401.wav
umd_680021,umd_680022,audio,GW1949062001,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062001.wav
umd_680023,umd_680024,audio,GW1949062002,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062002.wav
umd_680023,umd_680025,audio,GW1949062702,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062702.wav
umd_680026,umd_680027,audio,GW1949062201,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062201.wav
umd_680028,umd_680029,audio,GW1949062301,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062301.wav
umd_680030,umd_680031,audio,GW1949062701,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062701.wav
umd_680032,umd_680033,audio,GW1949062801,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062801.wav
umd_680034,umd_680035,audio,GW1949062901,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949062901.wav
umd_680036,umd_680037,audio,GW1949063001,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949063001.wav
umd_680038,umd_680039,audio,GW1949063002,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949063002.wav
umd_680042,umd_680043,audio,GW1949072601,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949072601.wav
umd_680044,umd_680045,audio,GW1949072701,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949072701.wav
umd_680046,umd_680047,audio,GW1949072801,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949072801.wav
umd_680048,umd_680049,audio,GW1949072901,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949072901.wav
umd_680050,umd_680051,audio,GW1949111401,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949111401.wav
umd_680052,umd_680053,audio,GW1949111501,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949111501.wav
umd_680054,umd_680055,audio,GW1949111601,.mp3,todo,DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1949111601.wav
